16:40:13,620 ERROR com.virtualpairprogrammers.client.SimpleClientTest:27 - Some error occurred
16:40:15,129 DEBUG com.virtualpairprogrammers.client.SimpleClientTest:39 - The number of records was 163
11:52:03,619 ERROR com.virtualpairprogrammers.client.SimpleClientTest:27 - Some error occurred
11:52:05,661 DEBUG com.virtualpairprogrammers.client.SimpleClientTest:39 - The number of records was 163
12:16:49,850 ERROR com.virtualpairprogrammers.client.SimpleClientTest:27 - Some error occurred
12:16:51,374 DEBUG com.virtualpairprogrammers.client.SimpleClientTest:39 - The number of records was 163
12:44:52,370 ERROR com.virtualpairprogrammers.client.SimpleClientTest:26 - Some error occurred
12:44:54,005 DEBUG com.virtualpairprogrammers.client.SimpleClientTest:38 - The number of records was 163
13:12:09,077 ERROR com.virtualpairprogrammers.client.SimpleClientTest:26 - Some error occurred
13:12:10,690 DEBUG com.virtualpairprogrammers.client.SimpleClientTest:38 - The number of records was 163
13:49:20,443 ERROR com.virtualpairprogrammers.client.SimpleClientTest:26 - Some error occurred
13:49:21,931 DEBUG com.virtualpairprogrammers.client.SimpleClientTest:38 - The number of records was 163
16:05:15,644 ERROR com.virtualpairprogrammers.client.SimpleClientTest:26 - Some error occurred
16:06:16,311 ERROR com.virtualpairprogrammers.client.SimpleClientTest:26 - Some error occurred
16:06:17,783 DEBUG com.virtualpairprogrammers.client.SimpleClientTest:38 - The number of records was 163
16:34:49,715 ERROR com.virtualpairprogrammers.client.SimpleClientTest:29 - Some error occurred
16:34:51,327 DEBUG com.virtualpairprogrammers.client.SimpleClientTest:41 - The number of records was 163
